conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,casefolding
1976623312831987896,Sat Oct 11 03:14:45 +0000 2025,0,@pacheonmaeng @comstelation Mbg versi makanan kering hahahhahaha,1976848922560938150,,pacheonmaeng,in,,0,0,0,https://x.com/undefined/status/1976848922560938150,1317750858256240640,,@pacheonmaeng @comstelation mbg versi makanan kering hahahhahaha
1976848819368444263,Sat Oct 11 03:14:21 +0000 2025,0,Pemprov Jateng Rilis Nomor Hotline Aduan Keracunan MBG 08112622000 https://t.co/ST06eRr7dX,1976848819368444263,,,in,,0,0,0,https://x.com/undefined/status/1976848819368444263,817669043792420864,,pemprov jateng rilis nomor hotline aduan keracunan mbg 08112622000 https://t.co/st06err7dx
1976848731036434747,Sat Oct 11 03:14:00 +0000 2025,0,Ini nih beneran SPPG teladan. Semoga kedepannya program MBG pengelolaan nya makin https://t.co/54ja5JA7M9,1976848731036434747,https://pbs.twimg.com/ext_tw_video_thumb/1976848646374408192/pu/img/JztkQgBj7o-1FP-q.jpg,,in,,0,0,0,https://x.com/undefined/status/1976848731036434747,1405411976314900481,,ini nih beneran sppg teladan. semoga kedepannya program mbg pengelolaan nya makin https://t.co/54ja5ja7m9
1976786626501394666,Sat Oct 11 03:13:39 +0000 2025,0,@IndonesiaJadi Jadi makin percaya sama Presiden Prabowo yang serius atur BPJS buat korban MBG,1976848646097584145,,IndonesiaJadi,in,,0,0,0,https://x.com/undefined/status/1976848646097584145,1846037641294499844,,@indonesiajadi jadi makin percaya sama presiden prabowo yang serius atur bpjs buat korban mbg
1976848573456433320,Sat Oct 11 03:13:22 +0000 2025,0,Semoga pemerintah segera menindaklanjuti ya Anak-anak di Tabalong juga berhak mendapat kesempatan yang sama untuk tumbuh sehat lewat program MBG https://t.co/6xP1U5ZlcH,1976848573456433320,https://pbs.twimg.com/media/G28tSy1bwAI9HdL.jpg,,in,,0,0,0,https://x.com/undefined/status/1976848573456433320,1314079717981519872,,semoga pemerintah segera menindaklanjuti ya anak-anak di tabalong juga berhak mendapat kesempatan yang sama untuk tumbuh sehat lewat program mbg https://t.co/6xp1u5zlch
1976623312831987896,Sat Oct 11 03:13:18 +0000 2025,0,@comstelation Keknya ini masih mending deh. Bocilku anak paud dapat MBG pisang kecil sebiji susu ultra mimi fullcream sekotak kue kukus gula merah sama kacang goreng bungkus,1976848557706789341,,comstelation,in,,0,0,0,https://x.com/undefined/status/1976848557706789341,374948706,,@comstelation keknya ini masih mending deh. bocilku anak paud dapat mbg pisang kecil sebiji susu ultra mimi fullcream sekotak kue kukus gula merah sama kacang goreng bungkus
1976848542095622287,Sat Oct 11 03:13:15 +0000 2025,0,Proyek MBG yg menjadi siksaan anak² karena dipaksa makanan busuk dan/atau beracun setelah sakit tdk diurus negara dgn alasan perut gak biasa makan enak bila mati diplesetin krn penyakit bawaan Apakah Orang tua masih berani melepas anaknya makan racun di sekolah? Ayo komen https://t.co/CsKsEL61Du,1976848542095622287,https://pbs.twimg.com/media/G28tPpubwAElTXe.jpg,,in,,0,0,0,https://x.com/undefined/status/1976848542095622287,232887930,,proyek mbg yg menjadi siksaan anak² karena dipaksa makanan busuk dan/atau beracun setelah sakit tdk diurus negara dgn alasan perut gak biasa makan enak bila mati diplesetin krn penyakit bawaan apakah orang tua masih berani melepas anaknya makan racun di sekolah? ayo komen https://t.co/csksel61du
1976848446188666926,Sat Oct 11 03:12:52 +0000 2025,0,Deadline Dapur MBG Jabar: Hanya 17 SPPG Pegang SLHS di Jawa Barat Sisanya Terancam Ditutup 30 Oktober 2025! https://t.co/ed95SCUK3U #MBG #MakanBergiziGratis #SPPG #DapurMBG #SLHS #JawaBarat #jabaristimewa #PikiranRakyatKuningan,1976848446188666926,,,in,,0,0,0,https://x.com/undefined/status/1976848446188666926,1337831150287384576,,deadline dapur mbg jabar: hanya 17 sppg pegang slhs di jawa barat sisanya terancam ditutup 30 oktober 2025! https://t.co/ed95scuk3u #mbg #makanbergizigratis #sppg #dapurmbg #slhs #jawabarat #jabaristimewa #pikiranrakyatkuningan
1976848227875143964,Sat Oct 11 03:12:00 +0000 2025,0,Program MBG weekend ku kalo aku presiden. Dengan bonus pasangan bermesraan di belakang. Hm itu kira2 udah merit masih pacaran hts ons clbk ato apa ya? https://t.co/YvIGHUnQE3,1976848227875143964,https://pbs.twimg.com/media/G28s-xhbwAQDWVV.jpg,,in,,0,0,0,https://x.com/undefined/status/1976848227875143964,1610614102304645121,,program mbg weekend ku kalo aku presiden. dengan bonus pasangan bermesraan di belakang. hm itu kira2 udah merit masih pacaran hts ons clbk ato apa ya? https://t.co/yvighunqe3
1976847943958466689,Sat Oct 11 03:10:52 +0000 2025,0,Kunci Indonesia cerah salah satunya MBG https://t.co/1k6xPmrqnj,1976847943958466689,https://pbs.twimg.com/media/G28sujEbwAYj2fO.jpg,,in,,0,0,0,https://x.com/undefined/status/1976847943958466689,1428558209543901186,,kunci indonesia cerah salah satunya mbg https://t.co/1k6xpmrqnj
1976847720846664101,Sat Oct 11 03:09:59 +0000 2025,0,mbg sekolah adek gw (gaenak katanya) https://t.co/CBxsHFAQAn,1976847720846664101,https://pbs.twimg.com/media/G28sdMvbwAE97xD.jpg,,in,,0,0,0,https://x.com/undefined/status/1976847720846664101,1352947642859307016,,mbg sekolah adek gw (gaenak katanya) https://t.co/cbxshfaqan
1975737311519514948,Sat Oct 11 03:09:47 +0000 2025,0,@rosee_verre @luccasmorea @zanatul_91 Berdasarkan data resmi Kemenkeu: - 2023: Rp608 3 triliun (alokasi) - 2024: Rp665 triliun (alokasi) - 2025: Rp690 triliun (outlook) - 2026: Rp757 8 triliun (rencana termasuk Rp223 triliun untuk MBG) Catatan: Angka bisa bervariasi antar sumber karena revisi atau realized vs,1976847672691794238,,rosee_verre,in,,0,0,0,https://x.com/undefined/status/1976847672691794238,1720665183188922368,,@rosee_verre @luccasmorea @zanatul_91 berdasarkan data resmi kemenkeu: - 2023: rp608 3 triliun (alokasi) - 2024: rp665 triliun (alokasi) - 2025: rp690 triliun (outlook) - 2026: rp757 8 triliun (rencana termasuk rp223 triliun untuk mbg) catatan: angka bisa bervariasi antar sumber karena revisi atau realized vs
1976847600222715937,Sat Oct 11 03:09:30 +0000 2025,0,dari MBG itu yg selalu gua highlight adalah kata BERGIZI nya gua cuma bertanya2 satu hal emg ini makanan bergizi? emg ini udah sesuai standar gizi? ,1976847600222715937,,,in,,0,0,0,https://x.com/undefined/status/1976847600222715937,1202885596034658305,,dari mbg itu yg selalu gua highlight adalah kata bergizi nya gua cuma bertanya2 satu hal emg ini makanan bergizi? emg ini udah sesuai standar gizi? 
1976847592014463237,Sat Oct 11 03:09:28 +0000 2025,0,Badan Gizi Nasional (BGN) memastikan seluruh biaya penanganan korban dugaan keracunan Program Makan Bergizi Gratis (MBG) akan ditanggung sepenuhnya sesuai regulasi yang berlaku. #VisiPresidenPrabowo #MakanBergiziGratis https://t.co/Bj7IEqsK0L,1976847592014463237,https://pbs.twimg.com/media/G28sXm0bkAARbkx.jpg,,in,,0,0,0,https://x.com/undefined/status/1976847592014463237,1818529515985158144,,badan gizi nasional (bgn) memastikan seluruh biaya penanganan korban dugaan keracunan program makan bergizi gratis (mbg) akan ditanggung sepenuhnya sesuai regulasi yang berlaku. #visipresidenprabowo #makanbergizigratis https://t.co/bj7ieqsk0l
1976847480609497320,Sat Oct 11 03:09:02 +0000 2025,0,mbg rasanya gmn ya? #penasaran,1976847480609497320,,,in,,0,0,0,https://x.com/undefined/status/1976847480609497320,1926877089275203584,,mbg rasanya gmn ya? #penasaran
1976847468127236324,Sat Oct 11 03:08:59 +0000 2025,0,MBG (Makanan Bergizi Gratis) Seharusnya Diganti MLG (Makanan Lezat Gratis) MLG Itu Macam Ragamnya Berupa : 01. Ayam Geprek 02. Sandwich 03. Pizza 04. Hot Dogs 05. Hamburger 06. Semur Jengkol 07. Sate Kambing/Ayam 08. Gulai 09. Bakso Urat 10. Soto Taucho,1976847468127236324,,,in,,0,0,0,https://x.com/undefined/status/1976847468127236324,122314803,,mbg (makanan bergizi gratis) seharusnya diganti mlg (makanan lezat gratis) mlg itu macam ragamnya berupa : 01. ayam geprek 02. sandwich 03. pizza 04. hot dogs 05. hamburger 06. semur jengkol 07. sate kambing/ayam 08. gulai 09. bakso urat 10. soto taucho
1976847237797101953,Sat Oct 11 03:08:04 +0000 2025,0,EH IYAA..... adek aku seminggu kemarin bgini susu kicil ultra/tango sama bolu pisang/roti abon/pizza buah nya kelengkeng 3 biji/pisang pake box hajatan ga pernah dia makan bawa balik trs mbg yg nasi juga alhamdulillah jarang dia makan sih gasuka sama aromanya ,1976847237797101953,,,in,,0,0,0,https://x.com/undefined/status/1976847237797101953,1293871696198262784,,eh iyaa..... adek aku seminggu kemarin bgini susu kicil ultra/tango sama bolu pisang/roti abon/pizza buah nya kelengkeng 3 biji/pisang pake box hajatan ga pernah dia makan bawa balik trs mbg yg nasi juga alhamdulillah jarang dia makan sih gasuka sama aromanya 
1976847070473724095,Sat Oct 11 03:07:24 +0000 2025,1,Cegah Keracunan MBG Terulang Gubernur Kalsel Minta SPPG Perhatikan Kebersihan dan Kualitas Makanan https://t.co/oLEU0R4769,1976847070473724095,,,in,,0,0,0,https://x.com/undefined/status/1976847070473724095,1644871409922109440,,cegah keracunan mbg terulang gubernur kalsel minta sppg perhatikan kebersihan dan kualitas makanan https://t.co/oleu0r4769
1976847059971150297,Sat Oct 11 03:07:21 +0000 2025,0,udang radioaktif dibilang aman bensin tinggi ethanol dibilang aman MBG ribuan keracunan dibilang aman. ayo apalagi coba.,1976847059971150297,,,in,,0,0,0,https://x.com/undefined/status/1976847059971150297,1430944302138499074,,udang radioaktif dibilang aman bensin tinggi ethanol dibilang aman mbg ribuan keracunan dibilang aman. ayo apalagi coba.
1976847038978605479,Sat Oct 11 03:07:16 +0000 2025,0,MBG untuk Generasi Emas Indonesia Generasi hebat lahir dari gizi yang kuat. Bukan sekadar makan tapi menyiapkan masa depan. MBG hadir agar setiap anak Indonesia tumbuh cerdas sehat dan tangguh! https://t.co/ChCZH5vyZx,1976847038978605479,https://pbs.twimg.com/ext_tw_video_thumb/1976846940764864512/pu/img/KbFX1zNXVTNXlJxT.jpg,,in,,0,0,0,https://x.com/undefined/status/1976847038978605479,1968669723975200769,,mbg untuk generasi emas indonesia generasi hebat lahir dari gizi yang kuat. bukan sekadar makan tapi menyiapkan masa depan. mbg hadir agar setiap anak indonesia tumbuh cerdas sehat dan tangguh! https://t.co/chczh5vyzx
1976846995991281870,Sat Oct 11 03:07:06 +0000 2025,0,g bermaksud belain mbg atau apa tapi bagi mereka jan kan aware makanan sehat dapet makan enak aja udah syukur that's why gorengan yang minyak nya item tetap laku kerupuk yang dimasak pake lilin tetep laku dll karna kurang nya edukasi dan jelek nya ekonomi yang menormalisasi-,1976846995991281870,,,in,,0,1,0,https://x.com/undefined/status/1976846995991281870,1927010122393419776,,g bermaksud belain mbg atau apa tapi bagi mereka jan kan aware makanan sehat dapet makan enak aja udah syukur that's why gorengan yang minyak nya item tetap laku kerupuk yang dimasak pake lilin tetep laku dll karna kurang nya edukasi dan jelek nya ekonomi yang menormalisasi-
1976497924801761292,Sat Oct 11 03:06:31 +0000 2025,0,@HeinzHanz169027 @Winda_caa @tempodotco ohh iyaa emang. tp sayangnya kenyataan di lapangan rasio yg yg kaya di foto dishare sppg sm yg ampas banyakan yg ampas wkwk. aku jg punya temen msh SMA dia kadang update story mbg nya jg bagus tp seminggu kemudian dia update temennya pd keracunan,1976846849517686946,,HeinzHanz169027,in,,0,0,0,https://x.com/undefined/status/1976846849517686946,212216009,,@heinzhanz169027 @winda_caa @tempodotco ohh iyaa emang. tp sayangnya kenyataan di lapangan rasio yg yg kaya di foto dishare sppg sm yg ampas banyakan yg ampas wkwk. aku jg punya temen msh sma dia kadang update story mbg nya jg bagus tp seminggu kemudian dia update temennya pd keracunan
1976846798473081060,Sat Oct 11 03:06:19 +0000 2025,0,halo kakak-kakak tolong dong minta partisipasinya ngisi kuisioner tentang MBG ini buat tugas akhiir thank you orang baik semoga dilancarkan apa yang sedang diusahakan https://t.co/5aoaTGiwtn https://t.co/VCQKgOBZcF,1976846798473081060,https://pbs.twimg.com/media/G28rr6-bkAAK9r9.jpg,,in,,0,0,0,https://x.com/undefined/status/1976846798473081060,1014748387306950656,,halo kakak-kakak tolong dong minta partisipasinya ngisi kuisioner tentang mbg ini buat tugas akhiir thank you orang baik semoga dilancarkan apa yang sedang diusahakan https://t.co/5aoatgiwtn https://t.co/vcqkgobzcf
1976846752318996647,Sat Oct 11 03:06:08 +0000 2025,0,bukannya sudah terjadi lewat wabah MBG?,1976846752318996647,,,in,,0,0,0,https://x.com/undefined/status/1976846752318996647,417063822,,bukannya sudah terjadi lewat wabah mbg?
1976497919743168645,Sat Oct 11 03:05:04 +0000 2025,0,@ARSIPAJA Jangan dibenturkan antara BPJS dan Pemda karena keduanya pasti kerja bareng pemerintah sudah tanggap dan tinggal memastikan penanganan medis serta evaluasi dapur MBG berjalan maksimal,1976846483539530149,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1976846483539530149,1899642070173982720,,@arsipaja jangan dibenturkan antara bpjs dan pemda karena keduanya pasti kerja bareng pemerintah sudah tanggap dan tinggal memastikan penanganan medis serta evaluasi dapur mbg berjalan maksimal
1976638129671922109,Sat Oct 11 03:04:40 +0000 2025,0,@__kulitkacang @tanyakanrl Mbg nya kenzo,1976846384612753733,,__kulitkacang,in,,0,0,0,https://x.com/undefined/status/1976846384612753733,1351168957068226560,,@__kulitkacang @tanyakanrl mbg nya kenzo
1976846110472978711,Sat Oct 11 03:03:35 +0000 2025,0,Program MBG bukan hanya soal makan gratis tapi wujud nyata pemerataan gizi di seluruh Indonesia. https://t.co/pyedaVvz7H,1976846110472978711,https://pbs.twimg.com/media/G28rDdgbwAEFkuj.jpg,,in,,0,0,0,https://x.com/undefined/status/1976846110472978711,1314079717981519872,,program mbg bukan hanya soal makan gratis tapi wujud nyata pemerataan gizi di seluruh indonesia. https://t.co/pyedavvz7h
1976846102348657007,Sat Oct 11 03:03:33 +0000 2025,0,jauhhhhh lebih layak daripada mbg bjir wkwkk,1976846102348657007,,,in,,0,0,0,https://x.com/undefined/status/1976846102348657007,1883173952274776064,,jauhhhhh lebih layak daripada mbg bjir wkwkk
1976845711062000126,Sat Oct 11 03:02:00 +0000 2025,0,JANGAN KERACUNAN LAGI LOH..! 5.000 Chef Profesional Diterjunkan Latih Dapur MBG di Seluruh RI https://t.co/hfgzSJAJwc lewat @BERGELORA.COM,1976845711062000126,,,in,,0,0,0,https://x.com/undefined/status/1976845711062000126,1284518394880864256,,jangan keracunan lagi loh..! 5.000 chef profesional diterjunkan latih dapur mbg di seluruh ri https://t.co/hfgzsjajwc lewat @bergelora.com
1976845589469188396,Sat Oct 11 03:01:31 +0000 2025,1,Setiap piring bergizi dalam program MBG adalah langkah kecil menuju masa depan besar Anak-anak yang sehat hari ini akan menjadi sumber daya unggul Indonesia esok hari https://t.co/mcO9mTweT9,1976845589469188396,https://pbs.twimg.com/media/G28qlMlaQAAdZAT.jpg,,in,,0,0,1,https://x.com/undefined/status/1976845589469188396,1369794059418497026,,setiap piring bergizi dalam program mbg adalah langkah kecil menuju masa depan besar anak-anak yang sehat hari ini akan menjadi sumber daya unggul indonesia esok hari https://t.co/mco9mtwet9
1976841780068073852,Sat Oct 11 03:01:08 +0000 2025,1,@AndyHusky666 Bisa dideteksi pake sensor MBG itu bau badannya https://t.co/plqguxvgYK,1976845494392701356,https://pbs.twimg.com/media/G28qgDibwAE-uGw.jpg,AndyHusky666,in,,0,0,0,https://x.com/undefined/status/1976845494392701356,936915328948363264,,@andyhusky666 bisa dideteksi pake sensor mbg itu bau badannya https://t.co/plqguxvgyk
1975737311519514948,Sat Oct 11 03:00:51 +0000 2025,0,@luccasmorea @zanatul_91 Buzzer babi. Mamak kau suruh makan MBG kalau ngak langsung ketemu YMK,1976845422393241931,,luccasmorea,in,,0,0,0,https://x.com/undefined/status/1976845422393241931,1604710200631787520,,@luccasmorea @zanatul_91 buzzer babi. mamak kau suruh makan mbg kalau ngak langsung ketemu ymk
1976479876141154376,Sat Oct 11 03:00:48 +0000 2025,0,@txtdarikalsel BGN dan pemerintah fokus untuk melakukan perbaikan dan pengawasan menyeluruh agar keracunan MBG bisa dicegah agar #LanjutkanMBG bisa berjalan sesuai dengan harapan pak @prabowo dan masyarakat Indonesia.,1976845410594685106,,txtdarikalsel,in,,0,0,0,https://x.com/undefined/status/1976845410594685106,1437422527744135172,,@txtdarikalsel bgn dan pemerintah fokus untuk melakukan perbaikan dan pengawasan menyeluruh agar keracunan mbg bisa dicegah agar #lanjutkanmbg bisa berjalan sesuai dengan harapan pak @prabowo dan masyarakat indonesia.
1976623312831987896,Sat Oct 11 03:00:22 +0000 2025,0,@comstelation Yes for fucking real MBG itu biasanya senin-jumat Dan snack seperti ini untuk sekolah yang hari sabtunya masuk,1976845303279239632,,comstelation,in,,0,1,0,https://x.com/undefined/status/1976845303279239632,1185786631338414081,,@comstelation yes for fucking real mbg itu biasanya senin-jumat dan snack seperti ini untuk sekolah yang hari sabtunya masuk
1976845228494798873,Sat Oct 11 03:00:05 +0000 2025,0,Program MBG bukan sekadar memberi makan tapi juga memberi semangat dan energi bagi madrasah untuk terus berprestasi. Dgn asupan bergizi yang cukup mereka bisa belajar lebih fokus aktif dan siap bersaing. Langkah nyata menuju generasi emas 2045 dimulai dari meja makan sekolah https://t.co/aZCQycjF6G,1976845228494798873,https://pbs.twimg.com/media/G28qQfxbwAEW8ku.jpg,,in,,0,0,0,https://x.com/undefined/status/1976845228494798873,1868722116922949636,,program mbg bukan sekadar memberi makan tapi juga memberi semangat dan energi bagi madrasah untuk terus berprestasi. dgn asupan bergizi yang cukup mereka bisa belajar lebih fokus aktif dan siap bersaing. langkah nyata menuju generasi emas 2045 dimulai dari meja makan sekolah https://t.co/azcqycjf6g
1976786795057889430,Sat Oct 11 02:59:40 +0000 2025,0,@IndonesiaJadi Presiden Prabowo kasih solusi cepat buat korban MBG lewat BPJS Kesehatan,1976845123477762448,,IndonesiaJadi,in,,0,0,0,https://x.com/undefined/status/1976845123477762448,1681959402331590656,,@indonesiajadi presiden prabowo kasih solusi cepat buat korban mbg lewat bpjs kesehatan
1976679471328727546,Sat Oct 11 02:59:39 +0000 2025,0,@zanatul_91 1 kakak pembina 1 jobdesk #bela die hard MBG,1976845122756395225,,zanatul_91,in,,0,0,0,https://x.com/undefined/status/1976845122756395225,1825333193568129024,,@zanatul_91 1 kakak pembina 1 jobdesk #bela die hard mbg
1976845089596190911,Sat Oct 11 02:59:32 +0000 2025,0,Trus Nordkrai ini beneran kaya angin segar basic attack charge dan skill beberapa udah mulai beda dari model lama. Cuma berharap char lama akan diusung ke model baru. Bayangin Itto harusnya punya proporsi yang sama kaya Varka dan bukan malah kaya keliatan mirip korban MBG.,1976845091814977790,,VAURJKA,in,,0,0,0,https://x.com/undefined/status/1976845091814977790,1966123267,,trus nordkrai ini beneran kaya angin segar basic attack charge dan skill beberapa udah mulai beda dari model lama. cuma berharap char lama akan diusung ke model baru. bayangin itto harusnya punya proporsi yang sama kaya varka dan bukan malah kaya keliatan mirip korban mbg.
1976829808849174716,Sat Oct 11 02:59:26 +0000 2025,0,@infoPKU Pemerintah dan BGN fokus melakukan langkah dan perbaikan agar keracunan MBG dan dampak buruk lainnya bisa dicegah harus tetap #LanjutkanMBG agar kebahagiaan dan manfaat bagi anak Indonesia tetap terjaga.,1976845065248293120,,infoPKU,in,,0,0,0,https://x.com/undefined/status/1976845065248293120,1437422527744135172,,@infopku pemerintah dan bgn fokus melakukan langkah dan perbaikan agar keracunan mbg dan dampak buruk lainnya bisa dicegah harus tetap #lanjutkanmbg agar kebahagiaan dan manfaat bagi anak indonesia tetap terjaga.
1976679471328727546,Sat Oct 11 02:59:08 +0000 2025,0,@zanatul_91 Anggaran MBG berasal dari APBN yang disisir dari berbagai pos anggaran seperti pendidikan dan kesehatan serta juga APBD melalui kontribusi pemerintah daerah. Pemerintah juga dapat menggunakan dana cadangan dan ada skema kerja sama dengan pihak swasta.,1976844991319490812,,zanatul_91,in,,0,0,0,https://x.com/undefined/status/1976844991319490812,44305269,,@zanatul_91 anggaran mbg berasal dari apbn yang disisir dari berbagai pos anggaran seperti pendidikan dan kesehatan serta juga apbd melalui kontribusi pemerintah daerah. pemerintah juga dapat menggunakan dana cadangan dan ada skema kerja sama dengan pihak swasta.
1976844956179255458,Sat Oct 11 02:59:00 +0000 2025,0,Menteri Maman Abdurrahman Tegaskan MBG Bukan Sekadar Penuhi Gizi Anak tapi Penggerak Ekonomi UMKM #bahlillahadalia #kuningkeren #golkarindonesia #partaigolkar #golkarpedia https://t.co/k19H1iygcZ,1976844956179255458,,,in,,0,0,0,https://x.com/undefined/status/1976844956179255458,721898354502930433,,menteri maman abdurrahman tegaskan mbg bukan sekadar penuhi gizi anak tapi penggerak ekonomi umkm #bahlillahadalia #kuningkeren #golkarindonesia #partaigolkar #golkarpedia https://t.co/k19h1iygcz
1976844945937121360,Sat Oct 11 02:58:57 +0000 2025,0,Gatau knp lucu aja liatnya kayak dapet mbg https://t.co/BdmotG7OUC,1976844945937121360,https://pbs.twimg.com/media/G28qAEKaIAAlAFO.jpg,,in,,0,0,0,https://x.com/undefined/status/1976844945937121360,1427318533763989505,,gatau knp lucu aja liatnya kayak dapet mbg https://t.co/bdmotg7ouc
1976844825074032688,Sat Oct 11 02:58:28 +0000 2025,0,Program MBG hadir untuk memenuhi gizi anak-anak Indonesia #dukungMBG https://t.co/GYweq2QKTz,1976844825074032688,https://pbs.twimg.com/media/G28p5D2aIAAYnP0.jpg,,in,,0,2,0,https://x.com/undefined/status/1976844825074032688,1356629012240494592,,program mbg hadir untuk memenuhi gizi anak-anak indonesia #dukungmbg https://t.co/gyweq2qktz
1976844628864516606,Sat Oct 11 02:57:42 +0000 2025,0,Di ruang-ruang kecil tempat anak-anak SLB belajar ada senyum tulus ketika nasi lauk dan susu hadir setiap hari. Bagi mereka MBG bukan hanya makanan itu adalah bentuk pengakuan bahwa mereka dicintai dihargai dan diperhatikan oleh negeri yang mereka banggakan. https://t.co/8LvnXzeUaD,1976844628864516606,https://pbs.twimg.com/ext_tw_video_thumb/1976844537906835456/pu/img/5OfF2taJVZdXD3Qd.jpg,,in,,0,0,0,https://x.com/undefined/status/1976844628864516606,1934840416685445123,,di ruang-ruang kecil tempat anak-anak slb belajar ada senyum tulus ketika nasi lauk dan susu hadir setiap hari. bagi mereka mbg bukan hanya makanan itu adalah bentuk pengakuan bahwa mereka dicintai dihargai dan diperhatikan oleh negeri yang mereka banggakan. https://t.co/8lvnxzeuad
1975535962647310530,Sat Oct 11 02:57:32 +0000 2025,0,@BBCIndonesia Pemerintah dan BGN sangat fokus untuk melakukan perbaikan agar tak ada lagi keracunan sekaligus dampak buruk lainnya dalam pelaksanaan MBG. #LanjutkanMBG,1976844586996973822,,BBCIndonesia,in,,0,0,0,https://x.com/undefined/status/1976844586996973822,1437422527744135172,,@bbcindonesia pemerintah dan bgn sangat fokus untuk melakukan perbaikan agar tak ada lagi keracunan sekaligus dampak buruk lainnya dalam pelaksanaan mbg. #lanjutkanmbg
1976844419002515932,Sat Oct 11 02:56:52 +0000 2025,0,Program MBG yang bener itu ya kayak gini... https://t.co/c0bfjxqbVj,1976844419002515932,https://pbs.twimg.com/media/G28phdabwAccr3Y.jpg,,in,,0,0,0,https://x.com/undefined/status/1976844419002515932,2585242076,,program mbg yang bener itu ya kayak gini... https://t.co/c0bfjxqbvj
1976844410689323355,Sat Oct 11 02:56:50 +0000 2025,0,Jadi tidak ada Sumber: joglosemar news https://t.co/OWpUDqJWrz,1976844410689323355,,,in,,0,0,0,https://x.com/undefined/status/1976844410689323355,449584312,,jadi tidak ada sumber: joglosemar news https://t.co/owpudqjwrz
1976844358176620887,Sat Oct 11 02:56:37 +0000 2025,0,BGN akan beri sanksi pelaksana MBG yang abaikan juknis #DukungMBG #BGNTegas #IndonesiaEmas2045 https://t.co/ujEfy4sFlf,1976844358176620887,https://pbs.twimg.com/media/G28pd6RbwAE4_cZ.jpg,,in,,0,0,0,https://x.com/undefined/status/1976844358176620887,2791330209,,bgn akan beri sanksi pelaksana mbg yang abaikan juknis #dukungmbg #bgntegas #indonesiaemas2045 https://t.co/ujefy4sflf
1976844323284275515,Sat Oct 11 02:56:29 +0000 2025,0,Gubernur Khofifah Dorong ASN Jadi Agen Perubahan untuk Ketahanan Pangan dan MBG #DukungProgramMBG #IndonesiaEmas2045 https://t.co/6JHbqcXEtW,1976844323284275515,https://pbs.twimg.com/media/G28pb0FbwAI2vum.jpg,,in,,0,0,0,https://x.com/undefined/status/1976844323284275515,2791330209,,gubernur khofifah dorong asn jadi agen perubahan untuk ketahanan pangan dan mbg #dukungprogrammbg #indonesiaemas2045 https://t.co/6jhbqcxetw
1976844274169004062,Sat Oct 11 02:56:17 +0000 2025,0,Program MBG tuh bukan cuma soal makan gratis tapi soal masa depan. Anak-anak yang kenyang dan sehat bakal tumbuh jadi generasi yang kuat bukan cuma buat diri sendiri tapi buat Indonesia juga. https://t.co/ijpACDciy4,1976844274169004062,https://pbs.twimg.com/media/G28pXN7bUAAyQmF.jpg,,in,,0,1,0,https://x.com/undefined/status/1976844274169004062,1938192556132827136,,program mbg tuh bukan cuma soal makan gratis tapi soal masa depan. anak-anak yang kenyang dan sehat bakal tumbuh jadi generasi yang kuat bukan cuma buat diri sendiri tapi buat indonesia juga. https://t.co/ijpacdciy4
1976844238454505703,Sat Oct 11 02:56:09 +0000 2025,0,Petani milenial Lumajang dapat berkah dari program MBG #DukungProgramMBG #ManfaatMBG https://t.co/sLm013P8h4,1976844238454505703,https://pbs.twimg.com/media/G28pW9NbwAI0DV7.jpg,,in,,0,0,0,https://x.com/undefined/status/1976844238454505703,2791330209,,petani milenial lumajang dapat berkah dari program mbg #dukungprogrammbg #manfaatmbg https://t.co/slm013p8h4
1976620617098276902,Sat Oct 11 02:55:19 +0000 2025,0,@HMJUSUFRIZAL @Metro_TV @PurbayaYudhi KCIC = MBG sama2 proyek cuan genk penguasa.,1976844029754327191,,HMJUSUFRIZAL,in,,0,0,0,https://x.com/undefined/status/1976844029754327191,3244905644,,@hmjusufrizal @metro_tv @purbayayudhi kcic = mbg sama2 proyek cuan genk penguasa.
1976004341602672704,Sat Oct 11 02:54:31 +0000 2025,1,@PensilAajaib @kegblgnunfaedh Yg pada bilang jangan kasih MBG dadjal semua janga2 mereka yg bilang begitu yg ngeracunin MBG.,1976843830378086817,,PensilAajaib,in,,0,0,0,https://x.com/undefined/status/1976843830378086817,1796592114492702720,,@pensilaajaib @kegblgnunfaedh yg pada bilang jangan kasih mbg dadjal semua janga2 mereka yg bilang begitu yg ngeracunin mbg.
